0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
91,111,0
94,11,19231830
0,10,19231830
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
93,10B,24
14,20,-48,-30,-92
0,21,0,0,0
0,23,-1808
95,11,19231850
0,10,19231850
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
90,10C,712
104,11,19231870
0,10,19231870
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
90,10D,0
27,20,-47,-29,-88
0,21,0,0,0
0,23,-1824
87,11,19231890
0,10,19231890
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
91,104,2
122,11,19231910
0,10,19231910
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
90,111,0
17,20,-50,-28,-89
0,21,0,0,0
0,23,-1792
83,11,19231930
0,10,19231930
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
95,110,2
103,11,19231950
0,10,19231950
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
93,10C,700
27,20,-48,-32,-92
0,21,0,0,1
0,23,-1824
77,11,19231970
0,10,19231970
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
91,10D,0
111,11,19231990
0,10,19231990
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
92,104,2
20,20,-49,-29,-93
0,21,0,0,0
0,23,-1808
98,11,19232010
0,10,19232010
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
90,111,0
100,11,19232030
0,10,19232030
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
93,10E,10
14,20,-49,-28,-84
0,21,0,0,0
0,23,-1824
94,11,19232050
0,10,19232050
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
91,10C,700
107,11,19232070
0,10,19232070
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
90,10D,0
27,20,-48,-31,-94
0,21,0,0,1
0,23,-1840
87,11,19232090
0,10,19232090
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
90,104,2
118,11,19232110
0,10,19232110
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
91,111,0
16,20,-48,-28,-88
0,21,0,0,0
0,23,-1856
84,11,19232130
0,10,19232130
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
93,10C,700
102,11,19232150
0,10,19232150
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
94,10D,0
27,20,-45,-32,-89
0,21,0,0,0
0,23,-1824
83,11,19232170
0,10,19232170
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
91,104,2
109,11,19232190
0,10,19232190
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
90,111,0
18,20,-47,-32,-93
0,21,0,0,0
0,23,-1824
104,11,19232210
0,10,19232210
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
90,10B,24
101,11,19232230
0,10,19232230
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
90,10C,700
30,20,-47,-30,-88
0,21,0,0,1
0,23,-1808
79,11,19232250
0,10,19232250
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
91,10D,0
108,11,19232270
0,10,19232270
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
90,104,2
30,20,-49,-31,-93
0,21,0,0,0
0,23,-1856
76,11,19232290
0,10,19232290
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
90,111,0
123,11,19232310
0,10,19232310
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
91,110,2
13,20,-48,-26,-87
0,21,0,0,0
0,23,-1808
87,11,19232330
0,10,19232330
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
93,10C,700
106,11,19232350
0,10,19232350
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
93,10D,0
28,20,-49,-32,-90
0,21,0,0,0
0,23,-1808
79,11,19232370
0,10,19232370
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
91,104,2
109,11,19232390
0,10,19232390
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
91,111,0
17,20,-50,-31,-95
0,21,0,0,0
0,23,-1824
104,11,19232410
0,10,19232410
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
91,10E,10
95,11,19232430
0,10,19232430
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
91,10C,700
26,20,-50,-26,-85
0,21,0,0,0
0,23,-1824
86,11,19232450
0,10,19232450
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
91,10D,0
108,11,19232470
0,10,19232470
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
91,104,2
29,20,-49,-31,-93
0,21,0,0,0
0,23,-1840
80,11,19232490
0,10,19232490
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
90,111,0
0,24,143
123,11,19232510
0,10,19232510
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
90,10C,687
26,20,-47,-27,-88
0,21,0,0,0
0,23,-1824
73,11,19232530
0,10,19232530
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
90,10D,0
109,11,19232550
0,10,19232550
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
93,104,2
33,20,-49,-30,-89
0,21,0,0,0
0,23,-1856
75,11,19232570
0,10,19232570
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
91,111,0
107,11,19232590
0,10,19232590
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
91,10B,23
22,20,-50,-31,-92
0,21,0,0,0
0,23,-1856
101,11,19232610
0,10,19232610
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
91,10C,775
97,11,19232630
0,10,19232630
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
91,10D,0
27,20,-48,-29,-88
0,21,0,0,0
0,23,-1824
83,11,19232650
0,10,19232650
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
90,104,2
108,11,19232670
0,10,19232670
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
90,111,0
17,20,-49,-27,-87
0,21,0,0,0
0,23,-1840
95,11,19232690
0,10,19232690
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
90,110,2
120,11,19232710
0,10,19232710
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
91,10C,712
26,20,-46,-30,-88
0,21,0,0,0
0,23,-1824
73,11,19232730
0,10,19232730
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
90,10D,0
109,11,19232750
0,10,19232750
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
93,104,2
33,20,-50,-27,-90
0,21,0,0,0
0,23,-1856
75,11,19232770
0,10,19232770
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
90,111,0
108,11,19232790
0,10,19232790
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
91,10E,10
14,20,-49,-29,-87
0,21,0,0,0
0,23,-1824
105,11,19232810
0,10,19232810
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
91,10C,725
97,11,19232830
0,10,19232830
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
90,10D,0
28,20,-48,-28,-88
0,21,0,0,0
0,23,-1840
86,11,19232850
0,10,19232850
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
94,104,2
107,11,19232870
0,10,19232870
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
90,111,0
17,20,-50,-32,-94
0,21,0,0,1
0,23,-1808
94,11,19232890
0,10,19232890
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
91,105,87
115,11,19232910
0,10,19232910
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
90,10C,725
27,20,-49,-26,-91
0,21,0,0,0
0,23,-1792
73,11,19232930
0,10,19232930
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
91,10D,0
110,11,19232950
0,10,19232950
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
95,104,2
32,20,-48,-30,-92
0,21,0,0,0
0,23,-1808
73,11,19232970
0,10,19232970
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
90,111,0
107,11,19232990
0,10,19232990
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
91,10B,22
14,20,-50,-27,-89
0,21,0,0,0
0,23,-1808
112,11,19233010
0,10,19233010
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
91,10C,725
26,20,-47,-32,-91
0,21,0,0,1
0,23,-1792
69,11,19233030
0,10,19233030
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
90,10D,0
111,11,19233050
0,10,19233050
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
94,104,2
21,20,-49,-32,-91
0,21,0,0,0
0,23,-1824
87,11,19233070
0,10,19233070
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
90,111,0
107,11,19233090
0,10,19233090
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
91,110,2
14,20,-45,-31,-90
0,21,0,0,1
0,23,-1808
104,11,19233110
0,10,19233110
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
90,10C,725
103,11,19233130
0,10,19233130
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
90,10D,0
35,20,-48,-29,-94
0,21,0,0,1
0,23,-1824
72,11,19233150
0,10,19233150
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
100,104,2
100,11,19233170
0,10,19233170
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
94,111,0
17,20,-49,-30,-90
0,21,0,0,0
0,23,-1824
87,11,19233190
0,10,19233190
0,A,3841019
0,B,-10526482
0,C,1746
0,D,0
91,10E,10
23,11,19233200
0,10,19233200
0,A,3841019
0,B,-10526482
0,C,1745
0,D,0
91,20,-47,-29,-86
0,21,0,0,0
0,23,-1824
55,10C,725
44,11,19233220
0,10,19233220
0,A,3841019
0,B,-10526482
0,C,1745
0,D,0
100,11,19233230
0,10,19233230
0,A,3841019
0,B,-10526482
0,C,1745
0,D,0
91,10D,0
38,20,-48,-29,-87
0,21,0,0,0
0,23,-1808
66,11,19233250
0,10,19233250
0,A,3841019
0,B,-10526482
0,C,1745
0,D,0
90,104,2
114,11,19233270
0,10,19233270
0,A,3841019
0,B,-10526482
0,C,1745
0,D,0
91,111,0
17,20,-44,-31,-86
0,21,0,0,0
0,23,-1872
90,11,19233290
0,10,19233290
0,A,3841019
0,B,-10526482
0,C,1745
0,D,0
91,10C,725
123,11,19233310
0,10,19233310
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
90,10D,0
27,20,-49,-30,-92
0,21,0,0,1
0,23,-1808
69,11,19233330
0,10,19233330
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
94,104,2
108,11,19233350
0,10,19233350
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
93,111,0
18,20,-52,-29,-95
0,21,0,0,0
0,23,-1808
90,11,19233370
0,10,19233370
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
90,10B,22
105,11,19233390
0,10,19233390
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
92,10C,712
25,20,-45,-31,-90
0,21,0,0,0
0,23,-1840
106,11,19233410
0,10,19233410
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
90,10D,0
91,11,19233430
0,10,19233430
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
90,104,2
21,20,-49,-30,-91
0,21,0,0,0
0,23,-1824
91,11,19233450
0,10,19233450
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
90,111,0
110,11,19233470
0,10,19233470
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
92,110,2
20,20,-50,-29,-94
0,21,0,0,0
0,23,-1824
87,11,19233490
0,10,19233490
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
90,10C,725
122,11,19233510
0,10,19233510
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
91,10D,0
27,20,-48,-31,-91
0,21,0,0,0
0,23,-1824
69,11,19233530
0,10,19233530
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
91,104,2
110,11,19233550
0,10,19233550
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
94,111,0
29,20,-47,-29,-89
0,21,0,0,0
0,23,-1824
79,11,19233570
0,10,19233570
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
90,10E,10
106,11,19233590
0,10,19233590
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
91,10C,725
33,20,-49,-28,-87
0,21,0,0,0
0,23,-1824
91,11,19233610
0,10,19233610
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
91,10D,0
95,11,19233630
0,10,19233630
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
90,104,2
21,20,-48,-27,-88
0,21,0,0,0
0,23,-1824
91,11,19233650
0,10,19233650
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
93,111,0
103,11,19233670
0,10,19233670
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
90,10C,725
27,20,-47,-27,-86
0,21,0,0,0
0,23,-1824
87,11,19233690
0,10,19233690
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
90,10D,0
122,11,19233710
0,10,19233710
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
90,104,2
22,20,-48,-28,-86
0,21,0,0,0
0,23,-1792
75,11,19233730
0,10,19233730
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
91,111,0
111,11,19233750
0,10,19233750
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
94,10B,22
26,20,-52,-29,-91
0,21,0,0,0
0,23,-1824
80,11,19233770
0,10,19233770
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
90,10C,712
107,11,19233790
0,10,19233790
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
91,10D,0
27,20,-50,-28,-86
0,21,0,0,0
0,23,-1824
94,11,19233810
0,10,19233810
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
90,104,2
98,11,19233830
0,10,19233830
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
90,111,0
17,20,-50,-29,-87
0,21,0,0,0
0,23,-1808
97,11,19233850
0,10,19233850
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
95,110,2
100,11,19233870
0,10,19233870
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
90,10C,725
27,20,-47,-30,-88
0,21,0,0,0
0,23,-1840
87,11,19233890
0,10,19233890
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
90,10D,0
122,11,19233910
0,10,19233910
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
91,104,2
29,20,-50,-28,-91
0,21,0,0,0
0,23,-1808
69,11,19233930
0,10,19233930
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
90,111,0
107,11,19233950
0,10,19233950
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
93,10E,10
26,20,-50,-28,-94
0,21,0,0,1
0,23,-1792
80,11,19233970
0,10,19233970
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
91,10C,725
111,11,19233990
0,10,19233990
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
90,10D,0
28,20,-49,-29,-90
0,21,0,0,1
0,23,-1824
93,11,19234010
0,10,19234010
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
91,104,2
99,11,19234030
0,10,19234030
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
90,111,0
16,20,-49,-29,-91
0,21,0,0,0
0,23,-1776
0,24,143
91,11,19234050
0,10,19234050
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
111,11,19234060
0,10,19234060
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
90,10C,712
27,20,-49,-29,-91
0,21,0,0,0
0,23,-1808
72,11,19234080
0,10,19234080
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
90,10D,0
113,11,19234100
0,10,19234100
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
90,104,2
21,20,-48,-29,-88
0,21,0,0,0
0,23,-1808
91,11,19234120
0,10,19234120
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
90,111,0
107,11,19234140
0,10,19234140
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
91,10B,22
22,20,-48,-30,-90
0,21,0,0,0
0,23,-1840
86,11,19234160
0,10,19234160
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
91,10C,725
110,11,19234180
0,10,19234180
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
94,10D,0
27,20,-51,-28,-92
0,21,0,0,0
0,23,-1824
79,11,19234200
0,10,19234200
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
91,104,2
30,11,19234210
0,10,19234210
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
92,20,-49,-30,-90
0,21,0,0,1
0,23,-1824
54,111,0
34,11,19234230
0,10,19234230
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
97,11,19234240
0,10,19234240
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
94,110,2
20,20,-47,-29,-87
0,21,0,0,0
0,23,-1840
88,11,19234260
0,10,19234260
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
90,10C,725
108,11,19234280
0,10,19234280
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
90,10D,0
27,20,-51,-27,-91
0,21,0,0,0
0,23,-1840
87,11,19234300
0,10,19234300
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
90,104,2
31,11,19234310
0,10,19234310
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
92,20,-46,-30,-87
0,21,0,0,0
0,23,-1792
53,111,0
35,11,19234330
0,10,19234330
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
110,11,19234340
0,10,19234340
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
90,10E,10
21,20,-50,-30,-92
0,21,0,0,0
0,23,-1792
73,11,19234360
0,10,19234360
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
91,10C,725
112,11,19234380
0,10,19234380
0,A,3841019
0,B,-10526481
0,C,1745
0,D,0
90,10D,0
27,20,-47,-29,-87
0,21,0,0,1
0,23,-1792
83,11,19234400
0,10,19234400
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
90,104,2
31,11,19234410
0,10,19234410
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
96,20,-48,-28,-90
0,21,0,0,0
0,23,-1824
53,111,0
31,11,19234430
0,10,19234430
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
101,11,19234440
0,10,19234440
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
91,105,87
14,20,-50,-29,-93
0,21,0,0,0
0,23,-1792
94,11,19234460
0,10,19234460
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
91,10C,725
110,11,19234480
0,10,19234480
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
90,10D,0
27,20,-49,-31,-90
0,21,0,0,1
0,23,-1824
80,11,19234500
0,10,19234500
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
94,104,2
109,11,19234520
0,10,19234520
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
93,111,0
17,20,-47,-31,-88
0,21,0,0,0
0,23,-1824
90,11,19234540
0,10,19234540
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
90,10B,22
110,11,19234560
0,10,19234560
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
90,10C,725
35,20,-46,-29,-88
0,21,0,0,1
0,23,-1824
73,11,19234580
0,10,19234580
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
90,10D,0
112,11,19234600
0,10,19234600
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
90,104,2
24,20,-47,-29,-91
0,21,0,0,1
0,23,-1792
88,11,19234620
0,10,19234620
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
90,111,0
104,11,19234640
0,10,19234640
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
90,110,2
13,20,-50,-29,-91
0,21,0,0,0
0,23,-1808
101,11,19234660
0,10,19234660
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
90,10C,712
111,11,19234680
0,10,19234680
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
90,10D,0
27,20,-50,-28,-89
0,21,0,0,0
0,23,-1776
81,11,19234700
0,10,19234700
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
93,104,2
107,11,19234720
0,10,19234720
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
95,111,0
16,20,-46,-29,-86
0,21,0,0,0
0,23,-1824
91,11,19234740
0,10,19234740
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
90,10E,10
109,11,19234760
0,10,19234760
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
90,10C,712
35,20,-46,-29,-88
0,21,0,0,0
0,23,-1792
72,11,19234780
0,10,19234780
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
91,10D,0
112,11,19234800
0,10,19234800
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
90,104,2
21,20,-48,-31,-90
0,21,0,0,1
0,23,-1792
91,11,19234820
0,10,19234820
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
90,111,0
108,11,19234840
0,10,19234840
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
90,10C,712
26,20,-49,-28,-87
0,21,0,0,0
0,23,-1792
83,11,19234860
0,10,19234860
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
91,10D,0
111,11,19234880
0,10,19234880
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
90,104,2
22,20,-49,-28,-91
0,21,0,0,0
0,23,-1824
87,11,19234900
0,10,19234900
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
90,111,0
110,11,19234920
0,10,19234920
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
93,10B,22
27,20,-50,-29,-92
0,21,0,0,1
0,23,-1808
79,11,19234940
0,10,19234940
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
90,10C,725
112,11,19234960
0,10,19234960
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
90,10D,0
35,20,-50,-30,-92
0,21,0,0,0
0,23,-1776
73,11,19234980
0,10,19234980
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
90,104,2
111,11,19235000
0,10,19235000
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
91,111,0
17,20,-49,-29,-91
0,21,0,0,0
0,23,-1824
94,11,19235020
0,10,19235020
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
93,110,2
104,11,19235040
0,10,19235040
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
90,10C,700
27,20,-47,-30,-92
0,21,0,0,0
0,23,-1792
87,11,19235060
0,10,19235060
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
90,10D,0
107,11,19235080
0,10,19235080
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
91,104,2
20,20,-49,-28,-88
0,21,0,0,0
0,23,-1792
92,11,19235100
0,10,19235100
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
90,111,0
107,11,19235120
0,10,19235120
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
94,10E,10
26,20,-47,-29,-90
0,21,0,0,0
0,23,-1792
80,11,19235140
0,10,19235140
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
90,10C,712
112,11,19235160
0,10,19235160
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
90,10D,0
27,20,-47,-30,-90
0,21,0,0,0
0,23,-1824
80,11,19235180
0,10,19235180
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
90,104,2
113,11,19235200
0,10,19235200
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
91,111,0
16,20,-49,-32,-93
0,21,0,0,0
0,23,-1792
92,11,19235220
0,10,19235220
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
93,10C,700
107,11,19235240
0,10,19235240
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
90,10D,0
28,20,-47,-30,-89
0,21,0,0,1
0,23,-1808
80,11,19235260
0,10,19235260
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
90,104,2
112,11,19235280
0,10,19235280
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
90,111,0
17,20,-49,-30,-93
0,21,0,0,0
0,23,-1808
94,11,19235300
0,10,19235300
0,A,3841018
0,B,-10526481
0,C,1745
0,D,0
90,10B,22
31,11,19235310
0,10,19235310
0,A,3841018
0,B,-10526481
0,C,1746
0,D,0
96,20,-48,-27,-86
0,21,0,0,1
0,23,-1776
54,10C,712
131,11,19235340
0,10,19235340
0,A,3841018
0,B,-10526481
0,C,1746
0,D,0
94,10D,0
27,20,-48,-31,-89
0,21,0,0,0
0,23,-1792
76,11,19235360
0,10,19235360
0,A,3841018
0,B,-10526481
0,C,1746
0,D,0
91,104,2
107,11,19235380
0,10,19235380
0,A,3841018
0,B,-10526481
0,C,1746
0,D,0
90,111,0
18,20,-49,-31,-93
0,21,0,0,0
0,23,-1824
94,11,19235400
0,10,19235400
0,A,3841018
0,B,-10526481
0,C,1746
0,D,0
90,110,2
25,11,19235410
0,10,19235410
0,A,3841018
0,B,-10526481
0,C,1746
0,D,0
96,20,-50,-27,-89
0,21,0,0,0
0,23,-1824
53,10C,725
37,11,19235430
0,10,19235430
0,A,3841018
0,B,-10526481
0,C,1746
0,D,0
101,11,19235440
0,10,19235440
0,A,3841018
0,B,-10526481
0,C,1746
0,D,0
90,10D,0
27,20,-46,-31,-93
0,21,0,0,0
0,23,-1808
77,11,19235460
0,10,19235460
0,A,3841018
0,B,-10526481
0,C,1746
0,D,0
90,104,2
115,11,19235480
0,10,19235480
0,A,3841018
0,B,-10526481
0,C,1746
0,D,0
91,111,0
16,20,-51,-29,-94
0,21,0,0,0
0,23,-1776
94,11,19235500
0,10,19235500
0,A,3841018
0,B,-10526481
0,C,1746
0,D,0
93,10E,10
107,11,19235520
0,10,19235520
0,A,3841018
0,B,-10526481
0,C,1746
0,D,0
93,10C,700
34,20,-49,-30,-90
0,21,0,0,0
0,23,-1808
70,11,19235540
0,10,19235540
0,A,3841018
0,B,-10526481
0,C,1746
0,D,0
90,10D,0
112,11,19235560
0,10,19235560
0,A,3841018
0,B,-10526481
0,C,1746
0,D,0
90,104,2
22,20,-50,-28,-89
0,21,0,0,0
0,23,-1824
87,11,19235580
0,10,19235580
0,A,3841018
0,B,-10526481
0,C,1746
0,D,0
90,111,0
0,24,144
108,11,19235600
0,10,19235600
0,A,3841018
0,B,-10526481
0,C,1746
0,D,0
91,10C,712
28,20,-48,-31,-93
0,21,0,0,1
0,23,-1808
84,11,19235620
0,10,19235620
0,A,3841018
0,B,-10526481
0,C,1746
0,D,0
90,10D,0
108,11,19235640
0,10,19235640
0,A,3841018
0,B,-10526481
0,C,1746
0,D,0
91,104,2
29,20,-47,-31,-89
0,21,0,0,0
0,23,-1776
83,11,19235660
0,10,19235660
0,A,3841018
0,B,-10526481
0,C,1746
0,D,0
91,111,0
107,11,19235680
0,10,19235680
0,A,3841018
0,B,-10526481
0,C,1746
0,D,0
91,10B,22
14,20,-48,-31,-90
0,21,0,0,0
0,23,-1792
94,11,19235700
0,10,19235700
0,A,3841018
0,B,-10526481
0,C,1746
0,D,0
94,10C,712
109,11,19235720
0,10,19235720
0,A,3841018
0,B,-10526481
0,C,1746
0,D,0
93,10D,0
28,20,-49,-29,-90
0,21,0,0,0
0,23,-1792
72,11,19235740
0,10,19235740
0,A,3841018
0,B,-10526481
0,C,1746
0,D,0
90,104,2
116,11,19235760
0,10,19235760
0,A,3841018
0,B,-10526481
0,C,1746
0,D,0
91,111,0
17,20,-49,-27,-91
0,21,0,0,0
0,23,-1808
94,11,19235780
0,10,19235780
0,A,3841018
0,B,-10526481
0,C,1746
0,D,0
90,110,2
111,11,19235800
0,10,19235800
0,A,3841018
0,B,-10526481
0,C,1746
0,D,0
90,10C,712
25,20,-47,-30,-90
0,21,0,0,1
